id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1031198,1.6627441183936625e+19,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,97a6c0a3,2cd8ff6d,1,0,21647,320,50,2487,1,547,-1,51
4073020,1.5411487873048824e+19,0,14102123,1002,0,71d10388,892b3a92,50e219e0,ecad2386,7801e8d9,07d7df22,7c5d6f83,e6271b31,ada45d64,0,0,11994,320,50,1248,2,39,-1,13
18206812,8.818549550655147e+18,1,14102512,1002,0,85f751fd,c4e18dd6,50e219e0,255a58c8,7801e8d9,07d7df22,118ead17,f8acd0f8,c207a47d,0,0,21246,320,50,2439,0,169,100111,91
16156801,1.2652839714619892e+19,0,14102417,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f8244bc,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
3353417,1.3709249354994645e+19,0,14102117,1002,0,c4489453,2e67072d,50e219e0,ecad2386,7801e8d9,07d7df22,0895a9bf,d9030946,43e7b962,0,0,17894,320,50,2039,2,39,-1,32
26596101,1.492336041893548e+19,0,14102719,1002,0,b2d51af9,16bbcd18,50e219e0,ecad2386,7801e8d9,07d7df22,03a6a606,7af0e66a,911a3c09,0,0,5296,320,50,479,3,39,100077,23
26421979,1.6166313675147514e+19,0,14102718,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,54b0cd37,c2e91894,1f5fd4f9,1,3,21194,320,50,2425,1,427,100012,71
6435798,1.511956330759601e+18,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,3d4b998c,be74e6fe,1,0,21768,320,50,2506,0,35,-1,157
29290575,1.7548101416586631e+19,0,14102811,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2d086e0c,ecb851b2,1,0,23196,320,50,2671,0,163,-1,221
23648639,1.6344285561923404e+19,1,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,89bdfe24,2347f47a,0f2161f8,a99f214a,10dd08f5,6715887e,1,0,20346,300,250,2331,2,39,-1,23
9097965,5.83483994499058e+18,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,9b13a699,d104784a,1,0,18648,320,50,1092,3,811,100156,61
3209526,1.6452930264696033e+19,1,14102116,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9bb067f8,915cb819,1,2,15707,320,50,1722,0,35,100084,79
10285074,1.2626379457696647e+19,0,14102305,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f6116a0a,330221b0,1,0,16859,320,50,1887,3,39,100202,23
26311837,7.513518404429635e+18,1,14102717,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fd0afbb,8a4875bd,1,0,19950,320,50,1800,3,167,100077,23
3624220,8.341210362396476e+18,0,14102118,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,21732,320,50,2502,0,35,-1,221
21293225,1.0708338088850442e+19,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9c81186c,36b67a2a,1,3,21191,320,50,2424,1,161,100191,71
25812303,7.406460956369493e+18,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,05626cb6,6c304a8c,b7e932e7,1,0,22685,320,50,2619,1,163,-1,71
6481878,1.6871266498826112e+18,0,14102210,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d12db395,8a4875bd,1,0,21767,320,50,2506,0,35,100148,157
23202577,6.17117709653472e+17,0,14102617,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b7d510f3,fce66524,1,0,22224,320,50,2561,0,687,-1,51
17218018,1.5627976062127396e+18,0,14102507,1005,0,85f751fd,c4e18dd6,50e219e0,b149d645,2347f47a,8ded1f7a,f97ddd3d,8a014cbb,36a30aeb,1,0,15707,320,50,1722,0,35,-1,79
16122135,1.0462539268819421e+19,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,5ed3446c,9bbdb88c,1,0,22268,320,50,2566,3,41,100156,42
21104374,1.073729017236704e+19,0,14102608,1005,0,9f737c63,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4a5b73da,a0f5f879,1,0,8330,320,50,761,3,175,100079,23
38633822,1.2538507006984596e+18,0,14103013,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6267165a,8a4875bd,1,2,24008,320,50,2749,0,43,100176,221
22889723,1.2414311257121288e+19,0,14102616,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,8fa618e3,f4f682b6,b50d2bf4,5,0,15390,320,50,1685,3,35,100176,42
33831209,1.005776079624732e+18,1,14102909,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
3288012,7.409353192035351e+18,0,14102116,1010,1,85f751fd,c4e18dd6,50e219e0,95190761,7801e8d9,0f2161f8,92b8e054,eb2d8235,84ebbcd4,4,3,21311,320,50,2449,0,171,100241,91
20799129,1.764922367944177e+19,0,14102606,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,3de05cb4,1,2,17614,320,50,1993,2,1063,-1,33
10077385,1.6245791847391939e+19,0,14102304,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8c9436e3,8803c3d6,1,2,22118,320,50,2547,2,35,-1,13
4239672,1.6399616905874221e+19,0,14102201,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea9edeb5,4ea23a13,1,0,21724,320,50,2502,0,35,-1,221
39448603,2.0278336870281014e+18,0,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8d8ce51,a5bce124,1,0,20108,320,50,2299,2,1327,-1,52
11664849,8.843078470810829e+17,0,14102312,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,64a989c1,0eb711ec,1,0,15707,320,50,1722,0,35,-1,79
39545685,9.685781884893336e+18,1,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96462a59,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
23102708,1.37209687888133e+19,1,14102617,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b055c2a2,58ff66fc,1,0,17264,320,50,1872,3,39,100101,23
13536688,1.3856688074896998e+19,0,14102402,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b69c7cad,a5bce124,1,0,15708,320,50,1722,0,35,-1,79
26917250,1.1594711316050117e+19,0,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,4b08c6f4,36b67a2a,1,0,21611,320,50,2480,3,297,100111,61
1228408,1.2279252224473543e+19,1,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,907ceae3,ecb851b2,1,0,15704,320,50,1722,0,35,-1,79
10285325,1.2644572172071524e+19,0,14102305,1005,0,0920c555,9d54950b,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1f1c9e92,d6b5c09e,1,2,22110,300,250,2546,2,35,-1,13
448758,8.799520295661186e+18,1,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,3ebe76e6,2347f47a,8ded1f7a,5040e737,7042d95a,1f0bc64f,1,3,375,320,50,112,3,1319,-1,15
15959251,1.638577308067186e+19,1,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b696fcb,22800eff,1,0,15699,320,50,1722,0,35,100084,79
14142516,1.5511095671558064e+19,0,14102406,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ca44d8fa,d787e91b,1,0,19771,320,50,2227,0,679,100081,48
18994128,1.422253449627232e+18,0,14102516,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,321f94ad,30e67ecb,1,0,18093,320,50,2060,3,39,100105,23
35989489,4.4407082343183575e+18,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,5b622857,1f0bc64f,1,0,17017,320,50,1873,3,39,-1,23
1396500,7.316992688131509e+18,0,14102106,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,122f3ea1,ecb851b2,1,0,15706,320,50,1722,0,35,-1,79
13384461,4.219986737289134e+18,0,14102400,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bef68dba,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
18849902,3.669483581767598e+17,0,14102515,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdc7ff40,d6e0e6ff,1,0,21675,320,50,2495,2,167,-1,23
28480459,4.0007860990716534e+18,0,14102808,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,175eae6f,e290843d,1,0,17264,320,50,1872,3,39,-1,23
31560327,6.992844547107318e+18,0,14102818,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a592bd01,fa61e8fe,1,0,22813,320,50,2647,2,35,100148,23
5839893,9.330116479958648e+17,0,14102208,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,9e60d427,c8aaa4a8,1,0,21769,320,50,2507,0,35,-1,157
9063760,1.9114994758006313e+18,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,15dfd959,981edffc,1,3,21816,320,50,2519,1,171,100191,71
12628561,1.3604793539076686e+19,0,14102318,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5e5dcbe8,5096d134,1,0,22142,320,50,2550,0,547,100148,51
31368367,9.908369850559158e+18,0,14102817,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60290ce9,5ebd2610,1,0,21875,320,50,2526,0,167,100075,221
13141334,1.1009574689463587e+19,0,14102322,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d738cff0,2203a096,1,0,21732,320,50,2502,0,39,100083,221
9749495,4.358165026703192e+17,0,14102302,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dce3f387,cc1e3ed4,1,0,21763,320,50,2502,0,35,-1,221
1033652,1.6775967867522642e+19,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,329acae5,97f5152c,1f0bc64f,1,3,21682,320,50,2496,3,167,100171,23
4317368,1.251603508640427e+19,0,14102202,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0fcd4857,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
30737188,5.977268082191615e+18,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,0c915a00,ab576d47,7abbbd5c,1,0,23143,320,50,2665,0,35,100221,221
29690934,9.233620852079964e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,e89bce16,1610002a,1,0,23221,320,50,2676,0,35,100176,221
33850740,1.1792239896802748e+19,0,14102909,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9bbf97c3,8a4875bd,1,0,23161,320,50,2667,0,35,-1,221
4419870,1.1873970778045213e+19,1,14102203,1005,0,85f751fd,c4e18dd6,50e219e0,be7bbf93,2347f47a,cef3e649,73f5aeea,1bf26bf4,d787e91b,1,0,21760,320,50,2502,0,35,-1,221
14001112,1.8219664330338515e+19,0,14102405,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f1fe319,a8d2c4cf,1,0,20632,320,50,2374,3,39,-1,23
26953225,1.7891969792456313e+19,0,14102722,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,f7369fb6,18a56cc5,5db079b5,5,2,20284,320,50,2325,3,801,-1,42
15296931,1.413868985552624e+19,0,14102413,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,18269112,9d3030fc,fce66524,1,0,16688,320,50,1873,3,39,-1,23
1778372,4.152761604514362e+17,0,14102108,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e41553d,5096d134,1,0,19776,320,50,2229,0,687,100031,48
8051759,1.0725110588353225e+19,0,14102215,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,b7335f17,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
3969610,1.169605705623794e+19,0,14102122,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95990bf3,7abbbd5c,1,0,6991,320,50,613,2,39,100233,32
38373434,1.1805155403685532e+19,0,14103012,1005,1,2ac37fce,bfa96bef,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3856d430,d9a2d3a9,1,0,23722,320,50,2716,3,47,-1,23
15197892,5.435797632410306e+18,0,14102412,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9df561ec,04258293,1,0,19772,320,50,2227,0,679,100075,48
25760175,1.5788641756736748e+18,0,14102714,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8f7c6024,d787e91b,1,0,22683,320,50,2528,0,39,-1,221
24896062,1.4740962408220715e+19,0,14102708,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,fe7ea443,2692a96a,1,3,21191,320,50,2424,1,161,100193,71
5590943,1.3128771183877046e+19,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,3fa26ac0,2347f47a,f95efa07,a99f214a,e9d5636f,fce66524,1,0,21769,320,50,2507,0,35,-1,157
31741764,4.89208723006036e+18,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,379332b2,f45dbbb5,4ea23a13,1,0,23144,320,50,2665,0,35,-1,221
30820979,1.0900332016644782e+19,0,14102816,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,f60c2fd3,1,0,23369,320,50,2680,3,815,100156,42
4003936,1.809730510245118e+19,0,14102122,1002,0,85f751fd,c4e18dd6,50e219e0,08a53ae7,7801e8d9,07d7df22,cad59cea,0619d567,021b641d,0,0,21715,320,50,2500,2,34,-1,90
8453916,1.3440483249684066e+19,0,14102217,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8faa5e06,dc70b0f9,1,0,16615,320,50,1863,3,39,-1,23
9390754,1.4164249061692926e+19,0,14102223,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d9a837f,329add22,1,0,17264,320,50,1872,3,39,-1,23
37684999,6.997493351380448e+18,0,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,a43aa0c9,5db079b5,1,2,23139,320,50,2664,0,35,-1,51
11371628,1.1036842453577304e+19,0,14102311,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,99ca195f,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
11664580,8.811696268996648e+18,1,14102312,1002,0,986a70d7,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1b7b5e89,fbd71ea4,68df2e72,0,0,6563,320,50,572,2,39,-1,32
40252815,1.140391047740436e+19,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,eaabaa2b,2ea4f8ba,1,0,21611,320,50,2480,3,299,100111,61
32204328,2.0421763573804708e+18,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,8f2eb2fc,4edb2cc9,24f6b932,1,0,23143,320,50,2665,0,35,-1,221
37095612,2.812622880455457e+18,0,14103005,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e27ab6f7,64a7b95b,1,0,17893,320,50,2039,2,39,100081,32
24237826,1.3463349572593185e+19,0,14102704,1002,0,f063acdd,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,d519ee61,8c558bfb,d860d68f,0,0,19665,320,50,2253,2,303,-1,52
6232051,7.446880366763733e+18,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,472d27a9,c6263d8a,1,0,21770,320,50,2507,0,35,-1,157
10292622,1.3172414357026556e+19,0,14102305,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,be85ee99,be6db1d7,1,0,21893,320,50,2526,3,167,100081,221
34388307,8.564808781688656e+18,1,14102911,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7d2646b,7294839b,1,0,20108,320,50,2299,2,1327,100084,52
18705053,1.0212801672583396e+18,0,14102515,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,05e7a040,c6263d8a,1,0,17654,300,250,1994,2,39,-1,33
13281828,1.7596541106926226e+18,0,14102323,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ee6778f4,711ee120,1,0,20634,320,50,2374,3,39,-1,23
9326254,3.8235854471959634e+18,0,14102222,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
10648039,1.2797121274507026e+19,1,14102307,1005,0,1b171d6d,272c5d9d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7281bf7e,375c3d47,1,0,20352,320,50,2333,0,39,100077,157
6256156,8.343595732023706e+18,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,7bd92ec4,659e09ef,1,0,21767,320,50,2506,0,35,-1,157
29484698,1.3239892420580657e+19,0,14102812,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96c9ed86,b7c5bc1f,1,0,22949,320,50,2654,3,35,100188,23
19909678,2.0239857315418153e+18,0,14102522,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1fba7a32,2692a96a,1,3,21189,320,50,2424,1,161,100193,71
22470034,1.36024810427574e+19,0,14102614,1005,0,41477778,4b23d058,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b479c886,96a7c171,1,0,22554,320,50,1863,3,39,-1,23
3083268,4.353050805241451e+18,1,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,9a6fd16e,2347f47a,fc6fa53d,fe9a5140,d17a4002,225b180e,1,3,21746,320,50,2504,3,41,100160,111
4247486,1.7684804153306407e+19,1,14102201,1002,0,5abb07e8,82ef09a5,50e219e0,ecad2386,7801e8d9,07d7df22,ea0392da,39d2b07f,a12e847c,0,0,17081,320,50,1921,3,47,-1,23
7043187,6.437559195081343e+18,0,14102211,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,93d6b75a,88fe1d5d,1,0,21768,320,50,2506,0,35,100075,157
24669231,8.27949142752982e+18,0,14102706,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b5ba622d,1c6a881d,1,2,22676,320,50,2616,0,35,-1,51
37164445,7.479590366132213e+18,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,da7f505a,a0f5f879,1,0,23882,320,50,2738,0,163,-1,17
13390535,5.439209315559286e+18,0,14102400,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,711ee120,1,0,15706,320,50,1722,0,35,-1,79
198915,3.0606685417148954e+18,0,14102101,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c91efab,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
30756396,7.094777461014612e+18,1,14102815,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64836982,9e3836ff,1,0,17264,320,50,1872,3,39,-1,23
19403233,1.4111199200752005e+19,0,14102518,1005,0,f291742b,73123598,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef3d4a84,7a044878,1,0,17877,320,50,2036,3,47,-1,156
39190473,1.6083528774678508e+19,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,29920dad,c4cff2ea,1,0,23726,320,50,2717,2,47,100233,23
21492499,1.0449361966305866e+19,0,14102610,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,b16317d1,f64323dd,08ac11ab,0,0,17566,320,50,479,3,39,100077,23
6761684,1.09699938998607e+19,1,14102211,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ce48e7d,fce66524,1,0,4687,320,50,423,2,39,100148,32
39615897,1.6168835001439386e+19,1,14103017,1005,1,d43e62fb,2c5a2165,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,81bb6502,76dc4769,1,0,20009,320,50,2283,0,163,100076,95
18452610,9.521927149167022e+18,0,14102513,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1309cc86,1f0bc64f,1,0,15908,320,50,1752,3,297,100081,82
24349309,1.034287309378311e+19,0,14102705,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6c5521e9,f39eb21a,84ebbcd4,1,0,4687,320,50,423,2,39,100148,32
23364668,6.306520152573404e+18,0,14102618,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0ab76ce9,ef726eae,1,0,6392,320,50,547,3,47,100084,23
17784915,6.8030324596229384e+16,0,14102510,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,294326a1,3e7932d7,1,0,19771,320,50,2227,0,679,100075,48
6162170,4.856860514054283e+18,0,14102209,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54efa70a,8f5c9827,1,0,21768,320,50,2506,0,35,-1,157
10461134,8.490341564804762e+18,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,adb034f4,30585d5f,4f3e064a,1,0,1037,320,50,178,3,1327,100148,15
38564065,7.906514455974132e+17,1,14103012,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,aa49adf6,95a0fb49,1,0,23161,320,50,2667,0,47,-1,221
29842168,1.5328729060347455e+19,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,077e1e68,b72ce3e1,1,2,23454,320,50,2688,1,33,-1,212
28722340,1.6893677842164836e+19,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,cdebed1b,327aad24,1,0,23144,320,50,2665,0,34,-1,221
19062598,3.0311388262354135e+18,1,14102516,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,35b9fa7a,d87127ba,ecb851b2,1,0,4687,320,50,423,2,39,100148,32
31370099,1.000980501042416e+19,0,14102818,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,1ebc7efd,1,0,15707,320,50,1722,0,35,-1,79
38716607,1.8010688953904663e+19,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,198be3e2,711ee120,1,0,22254,320,50,2545,0,431,-1,221
24735367,1.4929180183623623e+19,0,14102707,1002,0,38c202aa,4afa254d,50e219e0,ecad2386,7801e8d9,07d7df22,6a641c17,6c4c6d39,766b28b3,0,0,4687,320,50,423,2,39,100148,32
32559363,4.99473864580423e+18,0,14102901,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,31a337af,dc31133e,1,2,21611,320,50,2480,3,297,100111,61
12615954,1.2295975084721551e+18,0,14102318,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff1c4f79,78d9bd10,1,0,15701,320,50,1722,0,35,-1,79
27760206,1.4411889878807124e+19,0,14102805,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a05d78e,aa3d4e52,1,0,22680,320,50,2528,0,39,100077,221
22887697,1.224329163803005e+19,0,14102616,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c33f8944,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
27279535,1.0389362966817972e+19,1,14102802,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f61ee135,5096d134,1,0,17653,300,250,1994,2,39,100083,33
17437406,7.767572489431231e+17,0,14102508,1010,1,85f751fd,c4e18dd6,50e219e0,1a3b3722,7801e8d9,0f2161f8,7cef3b18,f53737fa,35dfe54d,4,0,21155,320,50,2420,2,35,-1,69
17354095,1.5120762454027141e+19,0,14102508,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4099cd21,ecb851b2,1,0,21404,320,50,2467,2,167,-1,23
1716651,1.5819661536313117e+19,0,14102108,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a28f1d6c,375c3d47,1,0,21731,320,50,2502,0,35,-1,221
24631352,4.629885708995148e+18,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,09ffe421,981edffc,1,3,21189,320,50,2424,1,161,100189,71
23125359,1.575875108746849e+19,0,14102617,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,92716511,e90b5c59,1,0,20395,320,50,2340,3,1065,100111,159
38865159,1.122280833232866e+19,0,14103014,1002,0,61a8c644,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,54df18a6,699f69bd,cb328204,0,0,21789,320,50,2512,2,291,-1,52
